FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMAS_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,LONG,LAT,OID
64140197,0,30414,ROBO A CASA,7,17/07/2025,29,4,6,RURAL,EL CERRITO,1148,1148,CARRETERA,27,NA,NA,",,,",CARRETERA,143,7,0,0,15,19:00-05:59,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,46,accesorios de vehiculo,0,0,Falso,1,1,0,-102.27192,22.1292119,1411
64140198,0,30414,ROBO A CASA,7,18/07/2025,29,5,6,RANCHO,RANCHO OJO ZARCO,1147R,0,CARRETERA,11,ND,NA,",,,",N,N,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.24874,22.1131427,1412
114140199,0,30414,ROBO A CASA,7,27/07/2025,30,7,11,RURAL,LORETITO (CHARCO DEL TORO),1337,1337,TERRACERIA,A EL COLECITVO,ND,NA,",,,",N,N,7,0,0,27,sin datos,4,PREDIO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,20,animales,0,0,Falso,1,1,0,-102.24515,21.9998872,1413
54140200,0,30414,ROBO A CASA,7,28/07/2025,31,1,5,GRANJA,GRANJA EDDY,0,0,AVENIDA,SIGLO XXI,NA,NA,",,,",N,N,7,0,0,5,00:00-05:59,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,20,animales,0,280000,Falso,1,1,0,-102.364,21.9265328,1414
54140201,0,30414,ROBO A CASA,8,03/08/2025,31,7,5,FRACCIONAMIENTO,VILLA CAMPESTRE,976,976,CALLE,LA BISBAL,NA,NA,"121,,,",CALLE,MORELLA,7,0,0,3,16:00-19:00,6,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,6,11,15,16,31","pantalla, tecnologia, herramienta, joyeria, utensilios de cocina, mochila",0,275000,Falso,1,1,0,-102.32371,21.9485498,1415
64140202,0,30414,ROBO A CASA,7,27/07/2025,30,7,6,FRACCIONAMIENTO,SANTA ISABEL,1141,1141,CALLE,REAL DE CANANEA,NA,NA,"312,,,",AVENIDA,REAL DE ASIENTOS,7,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,KEVIN VALDEZ,H,H,11,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.26645,22.0814744,1416
114140203,0,30414,ROBO A CASA,8,03/08/2025,31,7,11,COLONIA,MACARIO J. GOMEZ,1334,1334,CALLE,LA LOMA,NA,NA,"101,,,",CALLE,MISERIA,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,15000,Falso,1,1,0,-102.24778,21.9776444,1417
251511248,0,30414,ROBO A CASA,8,04/08/2025,32,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,ROGELIO GALINDO DE LA TORRE,NA,NA,"109,,,",AVENIDA,GERONIMO DE LA CUEVA,3,0,0,1,dias solo,5,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,5,8,12","pantalla, equipo de sonido, electrodomesticos, ropa",0,10000,Falso,1,1,0,-102.26138,21.930585,1418
251514138,0,30414,ROBO A CASA,8,03/08/2025,31,7,1,FRACCIONAMIENTO,CLAUSTROS LOMA DORADA,343,343,CERRADA,EL PICACHO,NA,NA,",,,",AVENIDA,LOMA DORADA,3,0,0,27,sin datos,9,NO,Verdadero,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.24487,21.9208117,1419
251510858,0,30414,ROBO A CASA,8,04/08/2025,32,5,1,FRACCIONAMIENTO,PERIODISTAS,204,204,CALLE,ROTATIVAS,NA,NA,"116,,,",CALLE,CARMEN SERDAN,5,11,25,20,11:25 a. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,13,jugueteria,0,8000,Falso,1,1,0,-102.24717,21.8504979,1420
251516283,0,30414,ROBO A CASA,8,05/08/2025,32,8,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,376,CALLE,SAN FRANCISCO DE LOS VIVEROS 2047,NA,NA,"23,,,",AVENIDA,VALLARTA,4,0,0,1,dias solo,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,8,15,28","pantalla, electrodomesticos, joyeria, dinero",300,300,Falso,1,1,0,-102.2369,21.8827971,1421
251518294,0,30414,ROBO A CASA,8,05/08/2025,32,2,6,FRACCIONAMIENTO,VALLE DEL VIVERO II,1134,1134,CALLE,CRISANTEMO,NA,NA,"105,,,",CALLE,FRANCISCO SERNA DE LARA,7,0,0,19,06:30 a. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,5800,Falso,1,1,0,-102.28452,22.1506031,1422
251518575,0,30414,ROBO A CASA,8,05/08/2025,32,2,1,FRACCIONAMIENTO,CLAUSTROS LOMA DORADA,343,343,CALLE,EL MIRADOR,NA,NA,"108,,,",CALLE,EL MIRADOR,3,0,0,5,00:00-05:59,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"8,9,10","electrodomesticos, mobiliario, acabados",0,0,Falso,1,1,0,-102.24435,21.9208792,1423
251519364,0,30414,ROBO A CASA,8,05/08/2025,32,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,CALLE,JOSE A PINEDO,NA,NA,"337,,,",PROLONGACION,VALLE DE LOS ROMEROS,3,0,0,22,05:50 p. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,19,material de construccion,0,7000,Falso,"1,23",1,4565,-102.2657,21.9316412,1424
251522825,0,30414,ROBO A CASA,8,06/08/2025,32,3,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO DE ENSENADA,NA,NA,"133,,,",CALLE,PUERTO COATZACOALCOS,3,0,0,13,17:30-07:00,4,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,19,material de construccion,0,3600,Falso,"1,23",1,4566,-102.24794,21.9373635,1425
251523575,0,30414,ROBO A CASA,8,06/08/2025,32,8,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,TUXCUECA,NA,NA,"133,,,",CALLE,CHUPICUARO,7,0,0,1,dias solo,4,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,6,12,15","pantalla, tecnologia, roja, joyeria",0,0,Falso,1,1,0,-102.2449,21.9616284,1426
251490567,0,30414,ROBO A CASA,7,31/07/2025,31,4,6,FRACCIONAMIENTO,VERGEL DEL VALLE,1123,1123,CALLE,GLADIOLA,NA,NA,"220,,,",CIRCUITO,NOGAL,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.28902,22.1540675,1427
251526304,0,30414,ROBO A CASA,8,06/08/2025,32,3,1,FRACCIONAMIENTO,LOS SAUCES,113,113,CIRCUITO,MAGISTERIAL I,NA,NA,"348,,,",CIRCUITO,MAGISTERIAL II,6,0,0,23,08:13 p. m.,4,NO,Falso,Falso,9,ninguna,HIJO DEL JARDINERO,N,H,H,2,1,AMENAZAS,EDGAR URIEL DELGADO CHAVEZ 18 AÑOS,0,0,Falso,0,N,N,NO,"11,45","herramienta, chamuco",0,0,Verdadero,1,4,0,-102.31931,21.8990594,1428
251432557,0,30904,ROBO A CASA,7,24/07/2025,30,4,6,FRACCIONAMIENTO,SANTA ISABEL,1141,1141,CALLE,REAL DE PIEDRAS NEGRAS,NA,NA,"204,B,,",AVENIDA,REAL DE ASIENTOS,7,0,0,5,00:00-05:59,9,NO,Falso,Falso,9,ninguna,NIETO,ND,H,M,5,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Verdadero,6,1,0,-102.26685,22.0799927,1429
251444825,0,30446,ROBO A CASA,7,26/07/2025,30,6,1,FRACCIONAMIENTO,MORELOS I,598,598,CALLE,CAUDILLOS,NA,NA,",,,",CALLE,22 DE DICIEMBRE,5,8,0,19,08:00 a. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,ND,H,8,0,N,N,0,0,Falso,0,CARRITO MERCADO,ND,NO,10,acabados,0,0,Verdadero,1,6,0,-102.26002,21.8591135,1430
251445477,0,30446,ROBO A CASA,7,26/07/2025,30,6,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,142,142,AVENIDA,DE LA ASUNCION,NA,NA,"3524,,,",BOULEVARD,AGUILA,2,0,0,27,sin datos,4,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,6,0,-102.30098,21.8489766,1431
251446040,0,30446,ROBO A CASA,7,26/07/2025,30,6,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,EVOLUCION,NA,NA,"120,,,",CALLE,PROSPERIDAD,4,11,58,20,11:58 a. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.25442,21.8961772,1432
251446621,0,30446,ROBO A CASA,7,26/07/2025,30,6,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,DE ALBATROS,NA,NA,",,,",BOULEVARD,AGUILA,2,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,MENOR,ND,M,M,8,0,N,N,0,0,Falso,0,N,N,NO,"30,38","llaves, otros",0,0,Falso,1,2,0,-102.29675,21.8500081,1433
251450510,0,30446,ROBO A CASA,7,26/07/2025,30,6,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,CAJITITLAN,NA,NA,"201,,,",AVENIDA,RIBERA DE CHAPALA,7,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,1 MUJER,ND,M,H,8,0,N,N,0,0,Falso,0,N,N,NO,"3,28","celular, dinero",1500,1500,Falso,1,2,0,-102.25116,21.9543856,1434
251460791,0,30446,ROBO A CASA,7,28/07/2025,31,1,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,PLAZA,PRIMERA BONAMPAK,NA,NA,"112,C,,",CALLE,BONAMPAK,5,0,0,15,19:00-05:59,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,6500,Falso,1,1,0,-102.25534,21.8611858,1435
251462757,0,30446,ROBO A CASA,7,25/07/2025,30,5,1,CONDOMINIO HORIZONTAL,LA PERLA NORTE,81,81,CALLE,GRANATE,NA,NA,"118,,,",CIRCUITO,PERLA PLATEADA,3,2,10,25,02:10 a. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,25050,Falso,"1,23",1,0,-102.28433,21.9499366,1436
251471388,0,30446,ROBO A CASA,7,29/07/2025,31,2,1,FRACCIONAMIENTO,MEXICO,624,624,CALLE,TAMAULIPAS,NA,NA,"102,,,",CALLE,CASA BLANCA,5,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,AMIGO,ND,H,H,4,0,N,N,0,0,Falso,0,N,N,NO,3,celular,0,0,Falso,1,1,0,-102.28099,21.8621981,1437
251490567,0,50305,ROBO A CASA,7,31/07/2025,31,4,6,FRACCIONAMIENTO,VILLAS DE GUADALUPE,1123,1123,CALLE,GLADIOLA,NA,NA,"220,,,",CIRCUITO,VIÑEDOS,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.28924,22.1527324,1438
251518692,0,31001,ROBO A CASA,8,05/08/2025,32,2,1,FRACCIONAMIENTO,PERIODISTAS,204,204,AVENIDA,DEL REY,NA,NA,"159,,,",PROLONGACION,MARIANO HIDALGO,5,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,VECINA,ND,M,M,6,0,N,N,0,0,Falso,0,N,N,NO,20,mascota,0,0,Falso,1,2,0,-102.2514,21.8504656,1439
251531688,0,30404,ROBO A CASA,8,07/08/2025,32,4,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,SANTIAGO,NA,NA,"554,,,",CALLE,HUEXOTLA,7,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,20,mascota,0,0,Falso,1,28,0,-102.24739,21.9589313,1440
251532869,0,30446,ROBO A CASA,8,07/08/2025,32,4,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,416,CALLE,RIO GRIJALVA,NA,NA,"106,,,",AVENIDA,GERONIMO DE LA CUEVA,3,0,0,23,08:36 p. m.,4,NO,Falso,Falso,9,ninguna,VECINO,ND,H,H,6,0,N,N,0,0,Falso,0,N,N,NO,12,ropa,0,1000,Falso,1,1,0,-102.24592,21.9403831,1441
251535774,0,30414,ROBO A CASA,8,06/08/2025,32,3,1,FRACCIONAMIENTO,CASASOLIDA,168,168,CALLE,PICO TANCITARO,NA,NA,"105,,,",CALLE,VOLCAN MALINCHE,2,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,9,mobiliario,0,0,Falso,1,1,0,-102.29485,21.8324495,1442
251536902,0,50107,ROBO A CASA,8,08/08/2025,32,5,6,BARRIO,PALO ALTO,1128,1128,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,NA,NA,"6,,,",AVENIDA,IRRIGACION SUR,7,13,36,21,01:36 p. m.,4,NO,Falso,Falso,9,ninguna,EMPLEADO TEMPORAL,EL GORDO,H,M,2,0,N,N,0,0,Falso,0,N,N,NO,"11,20","herramienta, mascotas",0,0,Falso,1,1,0,-102.27417,22.144925,1443
251537045,0,30414,ROBO A CASA,8,08/08/2025,32,5,1,BARRIO,GUADALUPE,502,502,CALLE,LARREATEGUI,NA,NA,"665,,,",CALLE,ALAMAN,1,14,6,21,02:06 p. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,23,"computo, celular",0,45000,Falso,1,1,0,-102.30456,21.8864678,1444
251538176,0,30414,ROBO A CASA,8,07/08/2025,32,4,5,COMUNIDAD,LA YERBABUENA,0,0,CALLE,PRIMAVERA,NA,NA,"104,,,",AVENIDA,SIGLO XXI,7,0,0,4,19:00-23:59,4,NO,Falso,Falso,9,ninguna,1 HOMBRE DELGADO,LA SIMBA,H,M,6,0,N,N,0,0,Falso,0,N,N,NO,6,tecnologia,0,0,Falso,1,28,0,-102.37322,21.9305172,1445
251538295,0,30414,ROBO A CASA,8,08/08/2025,32,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,FELIPE DE UREÑA,NA,NA,"110,,,",AVENIDA,JOSE E FEMAT GUTIERREZ,3,0,0,1,dias solo,4,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,7,0,-102.25742,21.9272649,1446
251541848,0,30414,ROBO A CASA,8,09/08/2025,32,6,1,FRACCIONAMIENTO,MONTEBELLO DELLA STANZA,381,381,CALLE,VILLISTA 107,NA,NA,"107,,15,",CALLE,VILLISTA,3,8,20,19,08:20 a. m.,9,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,15,joyeria,0,10000,Falso,1,1,0,-102.27145,21.9347882,1447
251543816,0,30414,ROBO A CASA,8,09/08/2025,32,6,1,FRACCIONAMIENTO,LOS BOSQUES,298,298,CALLE,MONTES HIMALAYA,NA,NA,"200,,,",CALLE,MONTE EVEREST,6,0,0,9,05:50-13:10,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"14,15,28,38","bicicleta, joyeria, dinero, otros",20000,92000,Falso,"1,23",1,4576,-102.31259,21.9222977,1448
251543875,0,30414,ROBO A CASA,8,09/08/2025,32,8,1,CONDOMINIO,OJOCALIENTE INEGI,576,576,AVENIDA,OJOCALIENTE,NA,NA,",,,",CALLE,LOS CONOS,4,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,2000,Falso,1,1,0,-102.24991,21.877077,1449
251543969,0,30414,ROBO A CASA,8,09/08/2025,32,6,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,75,CALLE,VILLA ROSARIO,NA,NA,"125,,,",CALLE,VILLA CONSTITUCION,3,0,0,9,06:00-15:58,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"15,28","joyeria, dinero",0,40000,Falso,1,1,0,-102.247,21.92593,1450
251547570,0,30414,ROBO A CASA,8,10/08/2025,32,7,1,FRACCIONAMIENTO,VISTAS DEL VALLE,453,453,CALLE,OJO DE GATO,NA,NA,"121,,,",AVENIDA,CULTURA PIMANA,3,0,0,14,18:00-23:59,6,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"2,6,31","computo, tecnologia, mochila",0,7000,Falso,"1,23",1,4577,-102.23118,21.9185431,1451
251547659,0,50107,ROBO A CASA,8,10/08/2025,32,7,5,COLONIA,CENTRO,938,938,CALLE,BELTRAN,NA,NA,"306,,,",CALLE,MARIANO MATAMOROS,7,0,17,25,12:17 a. m.,4,NO,Falso,Falso,9,ninguna,EMPLEADA E HIJA DE LA EMPLEADA,ND,M,H,2,0,N,N,0,0,Falso,0,N,N,NO,28,dinero,1500,1500,Falso,1,1,0,-102.34701,21.9637726,1452
251547683,0,30414,ROBO A CASA,8,10/08/2025,32,7,1,FRACCIONAMIENTO,OJOCALIENTE III,191,191,CALLE,EL MOCHO,NA,NA,"906,,,",CALLE,CHURUBUSCO,4,0,20,25,12:20 a. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.2436,21.8774926,1453
251548173,0,30413,ROBO A CASA,8,10/08/2025,32,7,1,FRACCIONAMIENTO,LOS LAURELES,70,70,CIRCUITO,EL LAUREL PONIENTE,NA,NA,"126,,,",CERRADA,DE HINOJOS,4,1,30,25,01:30 a. m.,4,NO,Falso,Verdadero,13,"cortante, contusa",2 HOMBRES,EL PAYASO,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,"2,3,11,14","computo, celular, herramienta, bicicleta",0,8400,Falso,"1,23",1,4578,-102.24119,21.9051025,1454
251549878,0,30414,ROBO A CASA,8,10/08/2025,32,7,5,CONDOMINIO,RUISEÑORES II,1023,1023,CALLE,AGUILA,NA,NA,"111,,,",CALLE,CANARIO,7,4,53,26,04:53 a. m.,4,NO,Falso,Falso,9,ninguna,VECINO,EL POLLO,H,M,11,0,N,N,0,0,Falso,0,N,N,SI1,19,"pantalla, mobiliario",0,0,Falso,1,6,0,-102.33073,21.9682468,1455
251551275,0,30414,ROBO A CASA,8,10/08/2025,32,7,11,RURAL,PUERTECITO DE LA VIRGEN,1333,1333,CALLE,ENRIQUE OLIVARES SANTANA,NA,NA,"100,,,",CALLE,16 DE SEPTIEMBRE,7,11,48,20,11:48 a. m.,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,28,0,-102.27071,21.96069,1456
251551612,0,30414,ROBO A CASA,8,10/08/2025,32,7,1,COLONIA,TROJES DE ALONSO,508,508,PRIVADA,TERCERA DE INDEPENDENCIA,NA,NA,"2450,,1,",AVENIDA,INDEPENDENCIA,6,0,0,21,12:20-13:00,7,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"2,5,29,40","computo, equipo de sonido, cartera, tarjetas",0,35000,Falso,"1,23",1,4581,-102.29727,21.9371749,1457
251557419,0,30414,ROBO A CASA,8,11/08/2025,33,1,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,FAISAN,NA,NA,",,1,",BOULEVARD,AGUILA,2,0,0,6,00:00-06:50,9,NO,Falso,Falso,9,ninguna,VECINO,ND,H,M,6,0,N,N,0,0,Falso,0,N,N,NO,"3,28","celular, dinero",0,0,Falso,1,2,0,-102.29821,21.8502346,1458
251557480,0,30414,ROBO A CASA,8,11/08/2025,33,1,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,221,221,CALLE,LA HUERTA,NA,NA,"113,,,",AVENIDA,GIGANTE,3,0,0,5,01:00-06:00,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,1,ROBO,FRANCISCO GERARDO GUERRERO VELAZQUEZ 28 AÑOS,0,0,Falso,0,N,N,NO,"3,11,21,27,28,29,38","celular, herramienta, vehiculo, cartera, dinero, documentos, otros",9000,100000,Verdadero,12,1,0,-102.26595,21.9087174,1459
251557699,0,30414,ROBO A CASA,8,11/08/2025,33,1,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,HERRERA,NA,NA,"332,,,",CALLE,MAYO DE 1812,5,0,0,5,00:00-05:59,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,10000,Falso,1,1,0,-102.26036,21.851601,1460
251557806,0,30414,ROBO A CASA,8,11/08/2025,33,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,JOSE V LOPEZ,NA,NA,"114,,,",CALLE,CELIA MARIA MARTINEZ,3,0,0,16,22:30-09:15,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,11,26","pantalla, herramienta, bolsa",0,0,Falso,1,1,0,-102.25257,21.9302684,1461
251490109,0,30414,ROBO A CASA,8,01/08/2025,31,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,323,CALLE,CULTURA OTOMI 432,NA,NA,"4,,,",CALLE,CULTURA CHICHIMECA,3,19,40,23,07:40 p. m.,4,NO,Falso,Falso,9,ninguna,EMPLEADO ALBAÑIL,ND,H,M,2,0,N,N,0,0,Falso,0,N,N,NO,3,celular,0,0,Falso,1,1,0,-102.24738,21.9102222,1462
114140212,0,30414,ROBO A CASA,8,09/08/2025,32,8,11,FRACCIONAMIENTO,ING JOSE ARTEAGA,1355,1355,CALLE,LUIS DONALDO COLOSIO,NA,NA,"1007,,,",CALLE,LICENCIADO OTTO GRANADOS ROLDAN,7,0,0,27,sin datos,3,CONSTRUCCION,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,"10,11","acabados, herramienta",0,60000,Falso,1,1,0,-102.24545,21.9815609,1463
251502187,0,30446,ROBO A CASA,8,03/08/2025,31,7,1,FRACCIONAMIENTO,GAMEZ,253,253,CALLE,PODER LEGISLATIVO SUR,NA,NA,"404,,,",PRIVADA,18 DE JULIO,1,0,0,19,08:05 a. m.,4,NO,Falso,Falso,9,ninguna,FAMILIAR,ND,ND,M,5,0,N,N,0,0,Falso,0,N,N,NO,"3,28","celular, dinero",0,0,Verdadero,1,1,0,-102.28324,21.8777397,1464
251528956,0,30446,ROBO A CASA,8,07/08/2025,32,4,1,COLONIA,EL LLANITO,251,251,CALLE,EULALIO GUTIERREZ,NA,NA,"448,,,",CALLE,PODER LEGISLATIVO SUR,1,0,0,26,04:20 a. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,14,triciclo,0,0,Falso,1,11,0,-102.28365,21.8777051,1465
251551304,0,30446,ROBO A CASA,8,10/08/2025,32,7,1,FRACCIONAMIENTO,LINDAVISTA,258,258,AVENIDA,AYUNTAMIENTO,NA,NA,"643,,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,5,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,triciclo,0,0,Falso,1,2,0,-102.2873,21.8695408,1466
251562178,0,30414,ROBO A CASA,8,11/08/2025,33,1,5,FRACCIONAMIENTO,MISION DE SAN JOSE,909,909,CALLE,15 DE MAYO,NA,NA,"233,,,",CALLE,SAN PEDRO,7,0,0,27,sin datos,3,NO,Falso,Falso,9,ninguna,1 HOMBRE,EL YUYU,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,6,0,-102.3327,21.945488,1467
251562621,0,30414,ROBO A CASA,8,12/08/2025,33,2,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,353,CALLE,COZUMEL,NA,NA,"104,,,",CALLE,PLAYA AZUL,4,0,23,25,12:23 a. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,SI,6,tecnologia,0,0,Falso,1,1,0,-102.23431,21.8805751,1468
251565694,0,30414,ROBO A CASA,8,12/08/2025,33,8,1,FRACCIONAMIENTO,CONJUNTO LOS NARANJOS,232,232,CALLE,LOS NARANJOS,NA,NA,"401,,,",CALLE,GRITO DE DOLORES PONIENTE,3,0,0,1,dias solo,3,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"11,12","herramienta, ropa",0,0,Falso,1,1,0,-102.27675,21.9303862,1469
64140213,0,30414,ROBO A CASA,8,03/08/2025,31,7,6,FRACCIONAMIENTO,VALLE DEL VIVERO II,1134,1134,CALLE,VIVERO DE PITAYAS,NA,NA,"233,,,",PROLONGACION,NICOLAS ESPARZA SUSTAITA,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.28568,22.1508828,1470
